2023-08-29 23:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.04795317,13.81
2023-08-29 23:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.0500912,13.61
2023-08-29 23:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.05070206,13
2023-08-29 23:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.05222923,13
2023-08-29 23:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.05803245,13.41
2023-08-29 23:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.0604759,13.2
2023-08-30 00:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.0623085,13.2
2023-08-30 00:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.06490467,13.41
2023-08-30 00:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.067959,13.2
2023-08-30 00:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.0697916,13.41
2023-08-30 00:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.07269321,13.2
2023-08-30 00:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.0745258,13.2
2023-08-30 01:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.0745258,13
2023-08-30 01:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.07895458,13
2023-08-30 01:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.07987088,13
2023-08-30 01:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.08170348,13
2023-08-30 01:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.08170348,12.8
2023-08-30 01:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.08674312,12.8
2023-08-30 02:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.0875067,12.59
2023-08-30 02:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.09254634,12.8
2023-08-30 02:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.09422621,12.8
2023-08-30 02:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.09575338,12.59
2023-08-30 02:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.09666967,12.59
2023-08-30 02:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.09728054,12.39
2023-08-30 03:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.09728054,12.59
2023-08-30 03:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.099724,12.59
2023-08-30 03:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.09911314,12.59
2023-08-30 03:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1021675,12.59
2023-08-30 03:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1023202,12.59
2023-08-30 03:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1023202,12.59
2023-08-30 04:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1020148,12.59
2023-08-30 04:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1056799,12.39
2023-08-30 04:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1059854,12.39
2023-08-30 04:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1056799,12.39
2023-08-30 04:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1064435,12.39
2023-08-30 04:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1094979,12.59
2023-08-30 05:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1108723,12.39
2023-08-30 05:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1107196,12.39
2023-08-30 05:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1125522,12.59
2023-08-30 05:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1130103,12.59
2023-08-30 05:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1153011,12.59
2023-08-30 05:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1160647,12.8
2023-08-30 06:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1162174,12.8
2023-08-30 06:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1185081,13.2
2023-08-30 06:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1186608,13.2
2023-08-30 06:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1194244,13.41
2023-08-30 06:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1204934,13.81
2023-08-30 06:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1217152,13.81
2023-08-30 07:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1230896,14.22
2023-08-30 07:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1252276,14.22
2023-08-30 07:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1269075,14.63
2023-08-30 07:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1290455,15.03
2023-08-30 07:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1299618,15.24
2023-08-30 07:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1313363,15.64
2023-08-30 08:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1308782,16.05
2023-08-30 08:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1319472,15.85
2023-08-30 08:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1339325,16.25
2023-08-30 08:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1328635,16.46
2023-08-30 08:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1351542,16.66
2023-08-30 08:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1366814,16.87
2023-08-30 09:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1334743,17.07
2023-08-30 09:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1354596,17.48
2023-08-30 09:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1340852,17.68
2023-08-30 09:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1360705,17.68
2023-08-30 09:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1342379,17.68
2023-08-30 09:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1356124,18.29
2023-08-30 10:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1186608,18.9
2023-08-30 10:10:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1108723,18.7
2023-08-30 10:20:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1024729,19.92
2023-08-30 10:30:09,f_070_Aggegate,Orthogonal Displacement,mm,0.1046109,21.14
2023-08-30 10:40:09,f_070_Aggegate,Orthogonal Displacement,mm,0.09361536,22.16
2023-08-30 10:50:09,f_070_Aggegate,Orthogonal Displacement,mm,0.09773871,22.77
2023-08-30 11:00:09,f_070_Aggegate,Orthogonal Displacement,mm,0.07345682,23.38
2023-08-30 11:10:09,f_070_Aggegate,Orthogonal Displacement,mm,-0.003359752,24.8
2023-08-30 11:20:09,f_070_Aggegate,Orthogonal Displacement,mm,-0.03527746,25.2
2023-08-30 11:30:09,f_070_Aggegate,Orthogonal Displacement,mm,-0.04367686,25.2
2023-08-30 11:40:09,f_070_Aggegate,Orthogonal Displacement,mm,-0.04260785,25.4
